time,latitude,longitude,depth,magnitude,place
1710923097931,-2.0189,100.4628,67.702,5.0,"97 km E of Tuapejat, Indonesia"
1710913698048,-56.2515,-27.259,89.0,5.6,South Sandwich Islands region
1710883621034,29.7493,65.3531,6.0,5.3,"68 km WNW of Nushki, Pakistan"
1710871622532,-56.4959,-143.3884,10.0,5.5,Pacific-Antarctic Ridge
1710859148812,-10.8006,161.8513,61.638,5.0,"39 km S of Kirakira, Solomon Islands"
1710815131684,-31.2982,-179.131,9.961,5.5,Kermadec Islands region
1710808518851,29.6902,65.3791,8.0,5.5,"64 km WNW of Nushki, Pakistan"
1710759881113,24.2346,142.7619,35.0,5.3,"Volcano Islands, Japan region"
1710721083554,-6.2159,146.9556,86.441,5.1,"56 km N of Lae, Papua New Guinea"
1710673816687,-3.3388,148.6471,10.0,5.3,"210 km SE of Lorengau, Papua New Guinea"
1710655435541,12.6124,48.0066,10.0,5.2,"162 km N of Las Khorey, Somalia"
1710636242920,12.3856,-87.6546,48.0,5.6,"45 km SSW of Jiquilillo, Nicaragua"
1710623824821,37.1332,141.4549,48.55,5.3,"44 km ESE of Tomioka, Japan"
1710559922419,-5.0223,151.2304,10.0,5.3,"134 km ENE of Kimbe, Papua New Guinea"
1710548091989,-58.935,158.3538,10.0,5.9,Macquarie Island region
1710500640560,28.432,130.0753,15.778,5.0,"46 km E of Tatsugō, Japan"
1710498770046,28.4192,130.1034,20.0,5.6,"49 km E of Tatsugō, Japan"
1710451752936,29.6206,-42.6288,10.0,5.4,northern Mid-Atlantic Ridge
1710450910651,29.9929,-42.8437,10.0,5.0,northern Mid-Atlantic Ridge
1710450624786,29.7971,-42.6608,10.0,6.2,northern Mid-Atlantic Ridge
1710446406954,29.7656,-42.7949,10.0,5.2,northern Mid-Atlantic Ridge
1710429275701,37.083,141.1231,44.0,5.6,"21 km E of Iwaki, Japan"
1710385607754,42.954,18.6883,16.067,5.4,"22 km ENE of Bileća, Bosnia and Herzegovina"
1710373581266,-48.5615,105.3591,10.0,5.0,southeast Indian Ridge
1710367834219,-19.7124,-71.2587,20.044,5.0,"128 km WNW of Puerto, Chile"
1710360394414,-49.6592,125.8833,10.0,5.5,western Indian-Antarctic Ridge
1710356766206,-0.1274,125.2292,42.886,5.0,"109 km SE of Modisi, Indonesia"
1710356174833,-0.1457,125.2455,39.0,5.7,"111 km SE of Modisi, Indonesia"
1710347961786,-6.5577,129.8569,169.876,5.0,Banda Sea
1710342802779,-5.831,150.6843,44.0,6.0,"68 km ESE of Kimbe, Papua New Guinea"
1710322204955,-18.5627,-69.3029,108.901,5.3,"84 km N of Camiña, Chile"
1710240063502,-8.0757,68.3169,10.0,5.0,Chagos Archipelago region
1710214952387,-33.8366,-72.5373,13.89,5.1,"90 km WSW of San Antonio, Chile"
1710213029000,-15.1365,-172.9716,10.0,5.0,"126 km NE of Hihifo, Tonga"
1710128836887,10.6428,-86.4369,16.18,5.0,"75 km WNW of Tamarindo, Costa Rica"
1710102835388,-52.2729,139.9642,10.0,5.0,west of Macquarie Island
1710074108680,-6.3183,151.6202,50.855,5.0,"184 km ESE of Kimbe, Papua New Guinea"
1710056465710,-18.8498,-172.7477,10.0,5.0,"132 km E of Neiafu, Tonga"
1710039902993,-7.2929,129.1918,88.58,5.0,"277 km ENE of Lospalos, Timor Leste"
1709985669046,-17.99,-178.4182,592.972,5.4,"239 km E of Levuka, Fiji"
1709918515604,-22.1275,-179.5708,596.425,5.3,south of the Fiji Islands
1709889105110,5.8168,126.9407,115.0,6.0,"103 km SE of Pondaguitan, Philippines"
1709869972642,-1.6235,126.561,10.0,5.0,"80 km NE of Sanana, Indonesia"
1709806155384,33.3794,92.8542,10.0,5.0,"223 km NNE of Nagqu, China"
1709805990797,33.5389,92.9927,10.0,5.6,"244 km NNE of Nagqu, China"
1709799610597,9.7718,-86.3228,9.0,5.6,"78 km SW of Tamarindo, Costa Rica"
1709769415792,-4.8258,134.1471,10.0,5.2,"178 km ENE of Tual, Indonesia"
1709761168512,7.8963,127.1014,13.012,5.0,"64 km ENE of Kinablangan, Philippines"
1709756383489,7.9178,126.9181,42.632,5.0,"47 km ENE of Kinablangan, Philippines"
1709753222733,-10.8089,165.5313,46.294,5.0,"30 km WSW of Lata, Solomon Islands"
1709745446991,-14.8958,-173.1921,10.0,5.1,"133 km NNE of Hihifo, Tonga"
1709738868223,-17.2455,-172.4015,10.0,5.0,"206 km SE of Hihifo, Tonga"
1709673005518,-23.6534,179.1709,542.094,5.1,south of the Fiji Islands
1709668372612,-59.1953,158.7607,10.0,6.1,Macquarie Island region
1709647161001,-55.5655,-124.2267,10.0,5.1,southern East Pacific Rise
1709633097187,-20.16,-173.9483,30.433,5.3,"57 km SE of Pangai, Tonga"
1709612414814,27.0556,59.3526,38.577,5.1,"60 km NNW of Fannūj, Iran"
1709604452232,33.4841,93.0234,10.0,5.4,"240 km NNE of Nagqu, China"
1709557276372,-17.821,-172.3887,10.0,5.0,"192 km ENE of Neiafu, Tonga"
1709520501113,-5.8279,102.179,10.0,5.2,"224 km S of Bengkulu, Indonesia"
1709489312755,-28.7289,61.6042,10.0,5.0,Southwest Indian Ridge
1709482613995,-58.8881,159.1441,23.187,6.8,Macquarie Island region
1709481392656,-29.5411,-112.0415,10.0,5.0,Easter Island region
1709478463246,-5.0063,103.0276,63.387,5.1,"111 km SSW of Pagar Alam, Indonesia"
1709431266220,-32.4116,-178.0679,10.0,5.0,south of the Kermadec Islands
1709421286152,-32.299,-178.1275,10.0,5.2,south of the Kermadec Islands
1709383109921,-55.7171,-25.5983,10.0,5.0,South Sandwich Islands region
1709339200579,-20.5625,-178.3442,546.098,5.8,Fiji region
1709314184950,11.5105,57.6508,8.034,5.9,Owen Fracture Zone region
1709285342868,8.8616,126.74,42.374,5.4,"47 km E of Aras-asan, Philippines"
1709276796257,-4.7608,139.56,10.0,5.2,"180 km ENE of Agats, Indonesia"
1709239396110,35.371,140.632,23.083,5.1,"22 km E of Ichinomiya, Japan"
1709208967429,-9.2616,158.8249,10.0,5.0,"109 km WNW of Malango, Solomon Islands"
1709202535288,41.3681,-127.1671,10.0,5.2,"251 km W of Crescent City, California"
1709198539798,51.0421,-177.3209,26.936,5.0,"104 km SSW of Adak, Alaska"
1709187871391,85.3528,91.2168,10.0,5.2,north of Severnaya Zemlya
1709166238202,8.8593,126.7364,18.0,5.4,"46 km E of Aras-asan, Philippines"
1709165412174,8.8465,126.8221,14.569,5.1,"56 km E of Aras-asan, Philippines"
1709135421854,52.0016,179.5832,119.968,5.5,"260 km W of Adak, Alaska"
1709099771907,-59.1208,158.9796,10.0,5.4,Macquarie Island region
1709033371749,-10.8045,161.8602,33.245,5.2,"39 km S of Kirakira, Solomon Islands"
1708983338435,12.9067,-87.2746,184.618,5.0,"12 km WNW of Puerto Morazán, Nicaragua"
1708967732804,11.5019,57.6533,10.0,5.0,Owen Fracture Zone region
1708873497491,-7.3755,105.9647,45.156,5.2,"77 km WSW of Pelabuhanratu, Indonesia"
1708866424300,-7.3405,105.9282,34.0,5.6,"79 km WSW of Pelabuhanratu, Indonesia"
1708834500431,41.2117,78.4315,10.0,5.4,"130 km SSE of Kyzyl-Suu, Kyrgyzstan"
1708817382139,-6.2385,143.1464,10.0,5.0,"48 km SSE of Tari, Papua New Guinea"
1708811861904,12.5384,-87.2505,82.022,5.3,"9 km W of El Realejo, Nicaragua"
1708811263243,-14.947,167.0715,55.066,5.0,"10 km N of Port-Olry, Vanuatu"
1708769859491,39.5694,143.5279,10.0,5.0,"136 km E of Yamada, Japan"
1708760073177,27.6842,56.1356,16.972,5.0,"56 km NNW of Bandar Abbas, Iran"
1708735881349,3.9671,128.6605,10.0,5.2,"257 km NNE of Tobelo, Indonesia"
1708729843909,32.1658,137.4984,404.065,5.3,"216 km SE of Kushimoto, Japan"
1708729136073,41.0638,78.5847,10.0,5.0,"131 km W of Aykol, China"
1708674386679,-0.6873,98.4764,19.996,5.3,"158 km SSE of Teluk Dalam, Indonesia"
1708673554410,-19.2914,-174.7496,114.676,5.3,"67 km NW of Fangale’ounga, Tonga"
1708653073973,-35.0892,-110.7745,10.0,6.3,southern East Pacific Rise
1708629942694,47.4681,153.8822,44.275,5.1,Kuril Islands
1708575380266,-4.7435,151.6569,165.742,5.2,"81 km WSW of Kokopo, Papua New Guinea"
1708559721520,-25.4547,-176.2707,10.0,5.1,south of the Fiji Islands
1708555617363,-6.2111,113.9306,606.447,5.1,"88 km N of Sumenep, Indonesia"
1708542216356,-59.6443,-29.7688,10.0,5.0,South Sandwich Islands region
1708524455712,-20.8809,-176.8685,290.557,5.4,"165 km WNW of Houma, Tonga"
1708517491245,-0.8908,146.0892,10.0,5.5,"182 km NW of Lorengau, Papua New Guinea"
1708489904982,-22.5595,-178.4314,364.714,5.1,south of the Fiji Islands
1708441050744,23.7516,123.2782,21.152,5.0,"84 km SSE of Yonakuni, Japan"
1708426690471,42.8637,94.2192,10.0,5.1,"58 km E of Hami, China"
1708385179685,-0.1997,-88.5336,10.0,5.0,"142 km ENE of Puerto Baquerizo Moreno, Ecuador"
1708365710296,-57.1294,-25.2958,20.92,5.1,South Sandwich Islands region
1708359803470,-9.3562,-78.7144,76.295,5.0,"33 km SSW of Chimbote, Peru"
1708355334864,-7.2116,129.2819,144.671,5.0,"290 km ENE of Lospalos, Timor Leste"
1708332675592,-6.4714,-76.1941,104.647,5.1,"12 km NNW of Chazuta, Peru"
1708332460771,-4.7908,153.2468,61.258,5.0,"119 km ESE of Kokopo, Papua New Guinea"
1708246672613,-56.299,-142.1852,10.0,5.1,Pacific-Antarctic Ridge
1708241360068,-16.0835,-174.6161,222.062,5.6,"88 km W of Hihifo, Tonga"
1708236414422,-15.3176,-175.3142,10.0,5.5,"177 km WNW of Hihifo, Tonga"
1708230742519,-20.7662,-173.6078,10.0,5.1,"131 km SE of Pangai, Tonga"
1708116449448,-17.9616,168.5481,153.049,5.2,"35 km SE of Port-Vila, Vanuatu"
1708041575778,-29.166,-71.8496,9.519,5.0,"100 km NNW of Coquimbo, Chile"
1708030416996,-11.4869,-77.3579,67.251,5.2,"13 km NW of Chancay, Peru"
1707981143985,-45.9253,95.7696,10.0,5.0,southeast Indian Ridge
1707979135302,26.1836,-110.6858,10.0,5.1,"68 km ENE of Loreto, Mexico"
1707960017498,-17.955,-172.397,10.0,5.1,"184 km ENE of Neiafu, Tonga"
1707955825667,55.3292,164.4456,10.0,5.1,"158 km SE of Ust’-Kamchatsk Staryy, Russia"
1707953215142,-54.9436,-129.8474,10.0,5.2,Pacific-Antarctic Ridge
1707937114115,-16.6583,172.8779,8.0,5.6,Vanuatu region
1707910822125,11.0047,138.5725,14.0,6.0,"171 km NNE of Colonia, Micronesia"
1707893638474,31.8124,138.0778,372.322,5.2,"283 km SE of Kushimoto, Japan"
1707885748005,-58.3009,-24.8638,12.946,5.2,South Sandwich Islands region
1707885056615,-58.2846,-25.0267,23.0,5.7,South Sandwich Islands region
1707874301819,-28.8913,-71.4208,28.0,5.8,"73 km WSW of Vallenar, Chile"
1707851594443,-4.7817,152.6539,62.664,5.1,"64 km SE of Kokopo, Papua New Guinea"
1707834602278,-7.2056,-12.5968,13.152,5.0,"215 km ENE of Georgetown, Saint Helena"
1707736774858,22.0086,142.7919,236.0,6.1,"Volcano Islands, Japan region"
1707718246512,-19.3412,169.1387,120.486,5.0,"26 km NW of Isangel, Vanuatu"
1707711069428,5.4755,-32.8611,10.0,5.4,central Mid-Atlantic Ridge
1707709389946,5.6079,-32.8755,10.0,5.2,central Mid-Atlantic Ridge
1707703386309,9.7195,126.7002,35.0,5.3,"64 km E of Union, Philippines"
1707686083394,-28.2449,-71.2847,33.936,5.4,"63 km NW of Vallenar, Chile"
1707542495429,8.6931,125.6903,50.159,5.4,"1 km NNW of Salvacion, Philippines"
1707535326930,8.6822,125.568,32.0,5.8,"8 km W of Esperanza, Philippines"
1707517024649,-18.0931,-73.4949,19.533,5.0,"182 km SSW of Camaná, Peru"
1707509191660,19.1868333333333,-155.493166666667,36.97,5.88,"2 km SW of Pāhala, Hawaii"
1707476268482,-29.9268,-177.2323,13.0,6.1,"Kermadec Islands, New Zealand"
1707431759158,26.0178,-110.773,5.867,5.0,"57 km E of Loreto, Mexico"
1707427754887,1.6386,-30.5947,10.0,5.0,central Mid-Atlantic Ridge
1707422504491,26.1803,-110.7543,10.0,5.1,"62 km ENE of Loreto, Mexico"
1707334416620,-3.3229,130.8029,10.0,5.2,"171 km WSW of Fakfak, Indonesia"
1707278703974,18.505,120.9687,44.0,5.4,"16 km SW of Claveria, Philippines"
1707274624102,8.7759,126.7802,80.855,5.0,"53 km ESE of Aras-asan, Philippines"
1707273897369,8.8778,126.7356,65.508,5.0,"46 km E of Aras-asan, Philippines"
1707273722148,-10.6085,165.983,206.692,5.0,"24 km ENE of Lata, Solomon Islands"
1707271493438,13.1591,-89.5919,65.871,5.0,"46 km SW of La Libertad, El Salvador"
1707230276409,8.9318,126.2817,52.252,5.1,"0 km W of Bacolod, Philippines"
1707227599290,13.1349,-89.5713,66.084,5.1,"47 km SW of La Libertad, El Salvador"
1707210080398,-41.1551,-87.777,10.0,5.0,West Chile Rise
1707159848975,22.2033,143.3742,184.339,5.1,"Volcano Islands, Japan region"
1707143977204,55.4525,-35.1925,10.0,5.0,Reykjanes Ridge
1707141213584,55.4319,-35.2226,10.0,5.3,Reykjanes Ridge
1707141194479,55.4453,-35.1272,10.0,5.4,Reykjanes Ridge
1707121850309,30.7824,131.4467,38.302,5.0,"43 km E of Nishinoomote, Japan"
1707118168646,-22.9445,170.3281,10.0,5.0,"292 km E of Vao, New Caledonia"
1707117991613,-23.0605,170.2181,10.0,5.3,"282 km E of Vao, New Caledonia"
1707094342869,-2.152,100.4749,51.246,5.0,"99 km E of Tuapejat, Indonesia"
1707040242910,12.3957,143.5141,39.0,5.4,"158 km SW of Merizo Village, Guam"
1707021978514,-17.9073,-174.3723,83.417,5.1,"92 km NNW of Neiafu, Tonga"
1707003053186,-8.0652,-79.9905,35.029,5.2,"83 km W of Santiago de Cao, Peru"
1706968237015,-17.8111,-174.3547,84.075,5.1,"100 km NNW of Neiafu, Tonga"
1706967937202,-12.5135,167.0612,232.365,5.1,"159 km NNW of Sola, Vanuatu"
1706948709304,2.3788,126.9728,35.893,5.0,"135 km WNW of Tobelo, Indonesia"
1706937868269,35.53433333,-96.76383333,3.0,5.06,"8 km NW of Prague, Oklahoma"
1706935258418,36.9825,97.0732,10.0,5.0,"235 km SSW of Yanglong, China"
1706823339226,8.1667,126.9026,62.522,5.1,"51 km E of Barcelona, Philippines"
1706811280757,-15.1654,-173.0787,10.0,5.0,"116 km NE of Hihifo, Tonga"
1706773538911,11.8469,142.7984,10.0,5.0,"256 km SW of Merizo Village, Guam"
1706698175461,-22.8357,-177.1449,176.0,5.8,"264 km SW of Houma, Tonga"
1706637927752,1.8874,126.4795,41.461,5.0,"157 km NW of Ternate, Indonesia"
1706620213605,-56.001,-27.6187,102.026,5.1,South Sandwich Islands region
1706567261948,41.1985,78.6388,10.0,5.7,"128 km WNW of Aykol, China"
1706513841407,8.4722,127.445,10.0,5.1,"116 km ENE of Barcelona, Philippines"
1706465483160,23.6212,121.3245,7.2,5.1,"48 km SW of Hualien City, Taiwan"
1706434736538,-8.236,-71.4005,621.081,6.5,"70 km W of Tarauacá, Brazil"
1706399969184,35.5331,139.9558,70.051,5.1,"11 km W of Ichihara, Japan"
1706380189816,4.5353,125.7835,163.893,5.0,"102 km SSE of Sarangani, Philippines"
1706372036297,-17.801,-172.8025,10.0,5.4,"156 km NE of Neiafu, Tonga"
1706347997652,-11.6263,113.3843,10.0,5.4,"south of Java, Indonesia"
1706334768419,14.0636,-90.6159,90.0,6.1,"15 km W of Taxisco, Guatemala"
1706332759465,37.9756,27.1182,11.291,5.1,"4 km S of Özdere, Turkey"
1706321726991,-5.4377,147.0197,227.678,5.4,"138 km E of Madang, Papua New Guinea"
1706319405009,11.7896,142.2431,43.944,5.1,"292 km NE of Fais, Micronesia"
1706273176087,29.1244,141.5556,45.09,5.4,"Izu Islands, Japan region"
1706234240474,-5.9203,147.1839,94.358,5.1,"91 km NNE of Lae, Papua New Guinea"
1706223662114,-1.1487,-13.9615,10.0,5.5,north of Ascension Island
1706212887370,41.2627,78.8624,10.0,5.3,"112 km WNW of Aykol, China"
1706209092789,-21.807,-68.443,121.034,5.0,"67 km SSW of Ollagüe, Chile"
1706207112409,-6.0135,150.8948,21.238,5.0,"98 km ESE of Kimbe, Papua New Guinea"
1706202043411,11.7346,43.3724,10.0,5.4,"27 km SSE of Obock, Djibouti"
1706187846941,38.1238,38.4224,16.204,5.0,"19 km WNW of Sincik, Turkey"
1706185452531,-8.2065,121.1669,21.643,5.6,"89 km NW of Ende, Indonesia"
1706134908970,41.1193,78.6392,7.536,5.1,"127 km W of Aykol, China"
1706107159224,-4.0857,141.2074,67.683,5.0,"155 km S of Vanimo, Papua New Guinea"
1706105917018,-40.2643,176.388,10.0,5.1,"25 km ESE of Dannevirke, New Zealand"
1706104163071,-9.0048,107.2367,22.147,5.0,"201 km S of Banjar, Indonesia"
1706092138754,-32.4874,-179.0024,45.386,5.1,south of the Kermadec Islands
1706083510409,-22.1872,-68.6463,113.11,5.3,"41 km NE of Calama, Chile"
1706077638261,-22.8787,-174.9812,10.0,5.0,"170 km S of ‘Ohonua, Tonga"
1706060911029,26.1,-111.0477,10.0,5.0,"31 km ENE of Loreto, Mexico"
1706059786480,-6.2013,130.11,136.091,5.3,"299 km WSW of Tual, Indonesia"
1706045629499,42.4583,145.0728,33.702,5.1,"66 km SSE of Akkeshi, Japan"
1706042293026,41.1299,78.5932,10.0,5.2,"131 km W of Aykol, China"
1706023589426,-17.9343,168.1974,10.435,5.1,"25 km SSW of Port-Vila, Vanuatu"
1706023346387,25.2791,141.3262,144.706,5.0,"Volcano Islands, Japan region"
1706020425022,-17.9827,168.0499,31.0,6.3,"39 km SW of Port-Vila, Vanuatu"
1705982561437,-36.0606,-100.7768,10.0,5.4,southeast of Easter Island
1705972720538,41.2353,78.7576,3.426,5.3,"119 km WNW of Aykol, China"
1705965565792,41.1968,78.7302,7.148,5.1,"121 km WNW of Aykol, China"
1705962611367,-30.1991,-72.1731,10.0,5.4,"84 km WSW of Coquimbo, Chile"
1705959785717,41.2285,78.7236,10.0,5.2,"122 km WNW of Aykol, China"
1705952207834,41.2085,78.6438,10.0,5.5,"128 km WNW of Aykol, China"
1705948953209,41.3408,78.7444,10.0,5.4,"124 km WNW of Aykol, China"
1705948361383,41.1517,78.5204,10.0,5.0,"137 km W of Aykol, China"
1705947427591,41.2209,78.5081,10.0,5.3,"131 km SSE of Kyzyl-Suu, Kyrgyzstan"
1705947256160,41.2703,78.6211,10.0,5.8,"129 km SSE of Kyzyl-Suu, Kyrgyzstan"
1705946944340,41.2555,78.6538,13.0,7.0,"128 km WNW of Aykol, China"
1705944445350,3.821,63.3376,10.0,5.4,Carlsberg Ridge
1705933231728,-22.0034,-177.0023,211.776,5.3,"198 km WSW of Houma, Tonga"
1705857588289,6.7852,-73.0286,154.112,5.0,"6 km WNW of Cepitá, Colombia"
1705804561362,-23.349,-66.6516,202.477,5.3,"100 km W of El Aguilar, Argentina"
1705788579708,-39.93,46.1966,10.0,6.2,Southwest Indian Ridge
1705786265092,-7.2879,-71.464,607.0,6.6,"123 km NW of Tarauacá, Brazil"
1705765720121,18.5192,145.6341,184.0,6.1,"Pagan region, Northern Mariana Islands"
1705728014543,-23.3851,170.7536,10.0,5.3,southeast of the Loyalty Islands
1705726444253,-59.906,-26.2848,35.0,5.0,South Sandwich Islands region
1705714571203,9.4409,94.0987,10.0,5.0,"287 km SSE of Port Blair, India"
1705700075071,64.4909,-146.9641,10.5,5.3,"4 km SW of Salcha, Alaska"
1705663563598,4.7429,-75.8481,65.067,5.6,"7 km E of Cartago, Colombia"
1705657259707,-24.7895,-67.7423,114.76,5.1,"144 km NNW of Antofagasta de la Sierra, Argentina"
1705640233544,-13.5862,166.8644,32.0,5.5,"80 km WNW of Sola, Vanuatu"
1705615941755,-18.9103,-175.4225,209.0,6.4,"148 km NW of Fangale’ounga, Tonga"
1705594415293,-15.2384,-172.8992,10.0,5.0,"124 km NE of Hihifo, Tonga"
1705581971570,-55.3553,-28.506,8.0,5.6,South Sandwich Islands region
1705554735019,-59.652,-26.2875,56.894,5.3,South Sandwich Islands region
1705553401458,-21.6325,-176.3137,155.0,5.8,"116 km WSW of Houma, Tonga"
1705529452085,-22.914,-175.1371,10.0,5.0,"175 km S of ‘Ohonua, Tonga"
1705527250671,-28.9612,-93.9187,10.0,5.0,southeast central Pacific Ocean
1705496449087,17.1875,145.9299,146.317,5.0,"219 km N of Saipan, Northern Mariana Islands"
1705494721191,8.558,126.5225,39.0,5.6,"29 km NE of Hinatuan, Philippines"
1705355819176,-30.682,-178.0763,32.759,5.2,"Kermadec Islands, New Zealand"
1705339826555,-53.8774,3.0625,10.0,5.1,Bouvet Island region
1705336987427,-18.7157,168.754,150.788,5.1,"106 km NNW of Isangel, Vanuatu"
1705327475409,4.3428,125.7007,88.75,5.0,"120 km SSE of Sarangani, Philippines"
1705323146490,54.7762,109.7358,10.0,5.2,"62 km NW of Kurumkan, Russia"
1705295858249,-22.8576,-68.1246,99.92,5.0,"9 km NE of San Pedro de Atacama, Chile"
1705279853163,-22.9137,-175.1313,10.0,5.0,"175 km S of ‘Ohonua, Tonga"
1705194493509,-21.1059,-68.4615,122.296,5.1,"25 km WNW of Ollagüe, Chile"
1705136901345,-4.5098,153.6413,49.052,5.2,"153 km E of Kokopo, Papua New Guinea"
1705098734165,-22.7238,-175.4777,10.0,5.4,"162 km SSW of ‘Ohonua, Tonga"
1705064448614,-16.9464,-72.6584,65.305,5.3,"35 km SW of Quilca, Peru"
1705045581171,56.4383,-135.7137,11.1,5.9,"69 km WNW of Port Alexander, Alaska"
1705031465886,34.8918,22.8905,28.748,5.0,"81 km WSW of Palaióchora, Greece"
1705028859718,18.9592,144.8122,10.0,5.0,"Pagan region, Northern Mariana Islands"
1705025104693,4.8837,126.43,44.076,5.0,"121 km ESE of Sarangani, Philippines"
1704964826337,36.4979,70.6013,204.0,6.4,"45 km SSW of Jurm, Afghanistan"
1704948871447,-26.4576,-141.2625,10.0,5.2,South Pacific Ocean
1704930886124,-5.9215,-76.7022,120.742,5.0,"32 km ENE of Moyobamba, Peru"
1704926679195,17.4642,147.6218,10.0,5.0,Mariana Islands region
1704853742702,-49.2149,-8.1614,10.0,5.0,southern Mid-Atlantic Ridge
1704818845900,-21.8843,-67.2296,175.245,5.4,"128 km SE of Ollagüe, Chile"
1704790750141,37.8629,137.7814,10.0,5.9,"53 km WSW of Sado, Japan"
1704786801240,-20.8063,-173.6067,10.0,5.6,"134 km SE of Pangai, Tonga"
1704775506777,0.0777,96.5636,10.0,5.1,"148 km WSW of Teluk Dalam, Indonesia"
1704768897043,-14.0404,167.2986,199.672,5.2,"32 km WSW of Sola, Vanuatu"
1704746922361,4.9225,126.1575,62.574,6.7,"93 km SE of Sarangani, Philippines"
1704707490178,-2.284,99.6708,17.148,5.2,"29 km SSE of Tuapejat, Indonesia"
1704699590400,20.1982,145.3365,10.0,5.0,"Maug Islands region, Northern Mariana Islands"
1704663665926,-19.936,-173.6129,10.0,5.1,"77 km ESE of Fangale’ounga, Tonga"
1704657607311,-62.3294,165.3253,10.0,5.5,Balleny Islands region
1704650771273,-62.2113,165.5051,10.0,5.6,Balleny Islands region
1704616532422,-18.2465,-69.1267,142.52,5.3,"84 km WSW of Curahuara de Carangas, Bolivia"
